Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Quiz Pro - Guess Pictures,2020-07-22,0.59,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
International Tennis Open,1994-06-01,4.99,"0 .. 20,000",Infogrames Europe SA,Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Sparks - Episode One,2021-07-18,,"0 .. 20,000",Trapezium Development Studio,Trapezium Development Studio,0.00E+00,2.00E+04,0,20.0K
VR Basketball Hoops,2021-08-05,1.99,"0 .. 20,000",Saturn VR,"Saturn VR , NipsApp Gaming Software",0.00E+00,2.00E+04,0,20.0K
Sprint Racer,2021-02-05,0.99,"0 .. 20,000",Tudou Games,Tudou Games,0.00E+00,2.00E+04,0,20.0K
KnockDown,2021-03-03,1.99,"0 .. 20,000",Taure Games,Taure Games,0.00E+00,2.00E+04,0,20.0K
RADical ROACH: Infinity,2022-02-11,6.99,"0 .. 20,000",DL Softworks,DL Softworks,0.00E+00,2.00E+04,0,20.0K
RMB: Knowledge park - All World,2021-12-26,9.99,"0 .. 20,000",RMB Games - Free learning games fo Kids,RMB Games - Free learning games fo Kids,0.00E+00,2.00E+04,0,20.0K
幻梦之城(C T O D),2022-02-10,0.99,"0 .. 20,000",zhi wen zhang,zhi wen zhang,0.00E+00,2.00E+04,0,20.0K
Live Cycling Manager 2022,2022-09-20,9.99,"0 .. 20,000",Xagu Studios,Xagu Studios,0.00E+00,2.00E+04,0,20.0K
一本橋ワタル,2022-10-13,1.99,"0 .. 20,000",VTDevelopers,VTDevelopers,0.00E+00,2.00E+04,0,20.0K
Open Course,2022-10-20,1.99,"0 .. 20,000",The Dev,Join Game,0.00E+00,2.00E+04,0,20.0K
Actua Ice Hockey,2022-10-28,7.99,"0 .. 20,000",Gremlin Interactive,Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Universal Truck Simulator Tow Games,2023-02-21,1.99,"0 .. 20,000",Winer Game Studio,Winer Game Studio,0.00E+00,2.00E+04,0,20.0K
Golden Gloves VR,2023-02-15,24.99,"0 .. 20,000",Engine Room VR,Engine Room VR,0.00E+00,2.00E+04,0,20.0K
ChessBase 17 Steam Edition,2023-02-13,129.99,"0 .. 20,000",ChessBase GmbH,ChessBase GmbH,0.00E+00,2.00E+04,0,20.0K
TURGUL: RAPID FIGHTING,2016-12-19,0.99,"0 .. 20,000",dynamicsoulworks,OtakuMaker.com,0.00E+00,2.00E+04,0,20.0K
Smoots Tennis Survival Zombie,2016-12-20,4.99,"0 .. 20,000",Kaneda Games,Plug In Digital,0.00E+00,2.00E+04,0,20.0K
The Climber,2017-07-25,3.99,"0 .. 20,000",Felipe Nicolazzi,Nib Games,0.00E+00,2.00E+04,0,20.0K
Mini Hockey VR,2019-01-22,0.99,"0 .. 20,000",Carson Lougheed,Carson Lougheed,0.00E+00,2.00E+04,0,20.0K
Ancient Code VR( The Fantasy Egypt Journey),2017-07-01,4.99,"0 .. 20,000",ED,ED,0.00E+00,2.00E+04,0,20.0K
Three Kingdoms VR - Jade Knight (光之三國VR - 青龍騎),2017-12-28,8.99,"0 .. 20,000",InterServ International,InterServ International,0.00E+00,2.00E+04,0,20.0K
Tennis Kings VR,2018-04-23,14.99,"0 .. 20,000",Appnori Inc.,Appnori Inc.,0.00E+00,2.00E+04,0,20.0K
Ball Driver,2018-03-02,0.99,"0 .. 20,000",Potato Games,Potato Games,0.00E+00,2.00E+04,0,20.0K
Harpoon Cat,2018-07-11,2.99,"0 .. 20,000",Fury Games Production,Fury Games Production,0.00E+00,2.00E+04,0,20.0K
Monster Minis Extreme Off-Road,2018-08-11,4.99,"0 .. 20,000",Mindwedge,Mindwedge,0.00E+00,2.00E+04,0,20.0K
Super Keepy Ups,2018-12-14,0.99,"0 .. 20,000",Super Regular Guy,Super Regular Guy,0.00E+00,2.00E+04,0,20.0K
Lucky Skiing,2018-11-11,9.99,"0 .. 20,000",哈视奇科技,哈视奇科技,0.00E+00,2.00E+04,0,20.0K
Light Trail Rush,2020-07-13,5.99,"0 .. 20,000",B2Expand,B2Expand,0.00E+00,2.00E+04,0,20.0K
Vaporwave Road VR,2020-05-18,2.49,"0 .. 20,000",Meng Games,Meng Games,0.00E+00,2.00E+04,0,20.0K
EPEJSODION Dodgeball Defense,2020-09-03,,"0 .. 20,000",Tadeusz Lorkowski,Tadeusz Lorkowski,0.00E+00,2.00E+04,0,20.0K
Auto Island,2020-11-29,0.99,"0 .. 20,000",Boing,MGTD GAMES,0.00E+00,2.00E+04,0,20.0K
Brutality club,2020-12-03,7.99,"0 .. 20,000",Denis Kadykov,Kadykov Denis,0.00E+00,2.00E+04,0,20.0K
Xtreme Aces Racing,2022-01-13,14.99,"0 .. 20,000",Under Control Games,Under Control Games,0.00E+00,2.00E+04,0,20.0K
Trialtime Reborn,2022-02-28,2.99,"0 .. 20,000",Grégory Defaisse,NichGames,0.00E+00,2.00E+04,0,20.0K
Terror Shooter Apocalypse,2022-04-04,0.99,"0 .. 20,000",MuffinGames,MuffinGames,0.00E+00,2.00E+04,0,20.0K
CLASHBOWL,2022-08-20,0.99,"0 .. 20,000",Proeminent Code SRL,Proeminent Code SRL,0.00E+00,2.00E+04,0,20.0K
DrugRunner,2022-11-08,0.99,"0 .. 20,000",STuNT,STuNT,0.00E+00,2.00E+04,0,20.0K
ROD Multiplayer Car Driving,2022-11-25,2.99,"0 .. 20,000","Yusuf Islam Seyhan, Samet Acar",Inspector Studios,0.00E+00,2.00E+04,0,20.0K
Extreme Car Drift Simulator,2023-02-03,2.99,"0 .. 20,000","Yusuf Islam Seyhan, Samet Acar",Inspector Studios,0.00E+00,2.00E+04,0,20.0K
Pro Basketball Manager 2016 - US Edition,2016-02-18,9.99,"0 .. 20,000","Cyanide Studio, Umix Studios",Nacon,0.00E+00,2.00E+04,0,20.0K
Tower Ascent,2017-09-07,2.99,"0 .. 20,000","KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,0.00E+00,2.00E+04,0,20.0K
4x4 Offroad Racing - Nitro,2017-03-10,9.99,"0 .. 20,000",magnussoft,magnussoft,0.00E+00,2.00E+04,0,20.0K
OlympicVR,2017-11-28,0.99,"0 .. 20,000",Anarkica Games,Anarkica Games,0.00E+00,2.00E+04,0,20.0K
World Circuit Boxing,2018-01-05,3.99,"0 .. 20,000",J3I Games,J3I Games,0.00E+00,2.00E+04,0,20.0K
The Next Day After Friday,2018-03-29,2.99,"0 .. 20,000",VR Friends,VR Friends,0.00E+00,2.00E+04,0,20.0K
7 Soccer: a sci-fi soccer tale,2018-02-14,6.99,"0 .. 20,000","Mario D'Eliso ""Elis-D""",Mario D'Eliso,0.00E+00,2.00E+04,0,20.0K
Footy Ball Tournament 2018,2018-06-14,4.99,"0 .. 20,000",Heroic Games Studio,Heroic Games Studio,0.00E+00,2.00E+04,0,20.0K
UniteStar,2018-07-02,1.99,"0 .. 20,000",SweetApple,SteamWork,0.00E+00,2.00E+04,0,20.0K
Mini Golf Buddies,2018-12-18,4.99,"0 .. 20,000",Obumo Games,Obumo Games,0.00E+00,2.00E+04,0,20.0K
Fancy Skiing: Speed,2019-05-17,9.99,"0 .. 20,000",Hash Technology,Hash Technology,0.00E+00,2.00E+04,0,20.0K
Astonishing Baseball 2019,2019-05-20,9.99,"0 .. 20,000",Aerilys,Aerilys,0.00E+00,2.00E+04,0,20.0K
Classic Card Game Spades,2020-01-13,1.99,"0 .. 20,000",Webfoot,Encore Software LLC,0.00E+00,2.00E+04,0,20.0K
Classic Card Game Poker Pack,2020-01-25,1.99,"0 .. 20,000",Webfoot,Encore Software LLC,0.00E+00,2.00E+04,0,20.0K
Classic Card Game Gin Rummy,2019-01-25,1.99,"0 .. 20,000",Webfoot,Encore Software LLC,0.00E+00,2.00E+04,0,20.0K
Boom Dojo,2021-01-29,9.99,"0 .. 20,000",Yolopia Ltd,Yolopia Ltd,0.00E+00,2.00E+04,0,20.0K
Can Gym Break This?,2022-12-19,9.99,"0 .. 20,000",Harsh Bakshi,Skrots Game Studios,0.00E+00,2.00E+04,0,20.0K
Rev Up! RC Grand Prix,2023-03-02,9.09,"0 .. 20,000",SAT-BOX,SAT-BOX,0.00E+00,2.00E+04,0,20.0K
Wrestling Manager 2023,2022-12-22,9.99,"0 .. 20,000",Wrestling Games Studio,Wrestling Games Studio,0.00E+00,2.00E+04,0,20.0K
Zombies in Metropolis,2023-01-16,4.99,"0 .. 20,000",Dora Games,"Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
Drift Experience Japan: Supporter Edition,2023-03-06,0.99,"0 .. 20,000",Game Development Alexander Lamers,Game Development Alexander Lamers,0.00E+00,2.00E+04,0,20.0K
Pinheads Bowling VR,2016-12-22,11.99,"0 .. 20,000","Midnight Studios, Inc.","Midnight Studios, Inc.",0.00E+00,2.00E+04,0,20.0K
Beer Pong VR,2018-03-03,11.99,"0 .. 20,000",Axis Granted Creations Team,Axis Granted Creations,0.00E+00,2.00E+04,0,20.0K
Balance of Soccer,2018-12-11,4.99,"0 .. 20,000",Stepiral Studio,Stepiral Studio,0.00E+00,2.00E+04,0,20.0K
Salsa-Virtual,2018-11-09,19.99,"0 .. 20,000",Dance-Virtual,Froliq,0.00E+00,2.00E+04,0,20.0K
Hardcore Parkour,2019-05-17,9.99,"0 .. 20,000",Walid Chekkouri,Walid Chekkouri,0.00E+00,2.00E+04,0,20.0K
Rally Drift Cars,2019-09-18,0.99,"0 .. 20,000","Polantronic, Polantronic",Polantronic,0.00E+00,2.00E+04,0,20.0K
Easter Egg,2019-12-05,12.99,"0 .. 20,000",Kerim Kumbasar,Kerim Kumbasar,0.00E+00,2.00E+04,0,20.0K
Virage Rally,2020-02-24,8.99,"0 .. 20,000",Eyraud Software,Eyraud Software,0.00E+00,2.00E+04,0,20.0K
OLD SKOOL RACER,2021-08-30,29.99,"0 .. 20,000",Karma Play Limited,Karma Play Limited,0.00E+00,2.00E+04,0,20.0K
BallRoll,2021-12-09,0.99,"0 .. 20,000",Bad Kids Games,"Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
VR the Anime Girls Method / 全豚に告ぐ！これで痩せなきゃお前は終わりだ！,2016-12-20,15.99,"0 .. 20,000",AG Directions Inc.,"LIVEX INNOVATION, INC.",0.00E+00,2.00E+04,0,20.0K
Garage Master 2018,2018-07-12,3.99,"0 .. 20,000",Fury Games Production,Fury Games Production,0.00E+00,2.00E+04,0,20.0K
Kaleido Chaos,2018-08-28,0.99,"0 .. 20,000",Weiqiang Ou,Weiqiang Ou,0.00E+00,2.00E+04,0,20.0K
Street Racing 2020,2020-03-30,19.99,"0 .. 20,000",Technologies&Simulators,Technologies&amp;Simulators,0.00E+00,2.00E+04,0,20.0K
Extreme Skiing VR,2016-10-24,7.99,"0 .. 20,000",乐客游戏,乐客游戏,0.00E+00,2.00E+04,0,20.0K
"Sarah, you are way too heavy",2019-05-21,1.99,"0 .. 20,000",AnYouGame Studio,AnYouGame Studio,0.00E+00,2.00E+04,0,20.0K
Carom Billiards,2020-07-03,4.99,"0 .. 20,000",Pix Arts,Pix Arts,0.00E+00,2.00E+04,0,20.0K
SkydiveSim - Skydiving Simulator,2020-11-19,19.99,"0 .. 20,000",VaxisStudios,AV1 Productions,0.00E+00,2.00E+04,0,20.0K
The Peak Climb VR,2022-09-22,19.99,"0 .. 20,000",Srio VR Studio,Srio VR Studio,0.00E+00,2.00E+04,0,20.0K
Girl Rugby Dash,2018-10-19,,"0 .. 20,000",Action Portal,Action Portal,0.00E+00,2.00E+04,0,20.0K
Glow Chess,2018-08-07,0.59,"0 .. 20,000",13-lab,"13-lab, azimuth team",0.00E+00,2.00E+04,0,20.0K
Chess,2017-09-19,4.99,"0 .. 20,000",baKno Games,baKno Games,0.00E+00,2.00E+04,0,20.0K
Dream UniVRse,2018-08-23,4.99,"0 .. 20,000",viVRe,viVRe,0.00E+00,2.00E+04,0,20.0K
Gunball,2017-06-28,7.99,"0 .. 20,000",REDspace,REDspace,0.00E+00,2.00E+04,0,20.0K
Exterminator: Escape!,2017-09-15,0.99,"0 .. 20,000","PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd.",0.00E+00,2.00E+04,0,20.0K
Winter Wolves Classic Games Collection,2017-10-25,4.99,"0 .. 20,000",Winter Wolves,Winter Wolves,0.00E+00,2.00E+04,0,20.0K
BALL GAME,2017-11-10,0.99,"0 .. 20,000",Blueshift Media,Blueshift Media,0.00E+00,2.00E+04,0,20.0K
Crucial Throw,2018-03-23,4.99,"0 .. 20,000",Brainduck,Brainduck,0.00E+00,2.00E+04,0,20.0K
Golf Cart Drive,2018-04-02,3.99,"0 .. 20,000",Builder7,,0.00E+00,2.00E+04,0,20.0K
Jelly Wrestle,2018-07-20,2.99,"0 .. 20,000",Fury Games Production,Fury Games Production,0.00E+00,2.00E+04,0,20.0K
Sabreurs - A Noble Duel,2018-09-14,9.99,"0 .. 20,000",Team Hamtrol,Kajak Games,0.00E+00,2.00E+04,0,20.0K
Action Card Football,2019-01-18,4.99,"0 .. 20,000",Astral Pastimes,Image Space Incorporated,0.00E+00,2.00E+04,0,20.0K
A Sound Plan,2019-04-30,4.99,"0 .. 20,000",Studio Kumiho,Studio Kumiho,0.00E+00,2.00E+04,0,20.0K
Little Comet,2018-12-14,3.99,"0 .. 20,000",Outgunned Games,Outgunned Games,0.00E+00,2.00E+04,0,20.0K
Eurobi Racing,2018-12-13,1.99,"0 .. 20,000",Nyanko Gaming,Nyanko Gaming,0.00E+00,2.00E+04,0,20.0K
LCD Sports: American Football,2019-01-25,1.99,"0 .. 20,000",WarGem LLC,WarGem LLC,0.00E+00,2.00E+04,0,20.0K
Drumpfy Walls,2019-04-19,4.99,"0 .. 20,000",Hotbox Garage,Hotbox Garage,0.00E+00,2.00E+04,0,20.0K
RockaBowling VR,2019-05-10,3.99,"0 .. 20,000",Reflux Interactive,Reflux Interactive,0.00E+00,2.00E+04,0,20.0K
Iceroyds!,2019-12-20,1.99,"0 .. 20,000",CMC Games,CMC Games,0.00E+00,2.00E+04,0,20.0K
Thigh Climbers,2020-04-24,7.99,"0 .. 20,000","Monarchy Media, LLC","Monarchy Media, LLC",0.00E+00,2.00E+04,0,20.0K
Winter Break,2020-01-03,9.99,"0 .. 20,000",RyseUp Studios,RyseUp Studios,0.00E+00,2.00E+04,0,20.0K
Quarter Horse Racing,2020-03-06,1.99,"0 .. 20,000",Gerald Lynch,GeWaLy Art,0.00E+00,2.00E+04,0,20.0K
Smashing Healthy VR,2020-04-18,19.99,"0 .. 20,000","Daruma The Factory, Inc.","Daruma The Factory, Inc.",0.00E+00,2.00E+04,0,20.0K
PURRfection!  The cat tossing game!!,2020-07-02,0.99,"0 .. 20,000",KCGames,Furballs Anonymous,0.00E+00,2.00E+04,0,20.0K
Groove Balls,2020-07-25,9.99,"0 .. 20,000",Yolopia Ltd,Yolopia Ltd,0.00E+00,2.00E+04,0,20.0K
Table Soccer Club,2020-12-22,0.99,"0 .. 20,000",J.Li,Limeade Games,0.00E+00,2.00E+04,0,20.0K
Punchout: Music,2020-09-17,14.99,"0 .. 20,000","Officeu Co., Ltd.","Officeu Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
California Games II,1990-06-01,4.99,"0 .. 20,000","Epyx, Inc.",Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Lactea Volleyball,2020-11-02,4.99,"0 .. 20,000",Dario Leite,Dario Leite,0.00E+00,2.00E+04,0,20.0K
Space Squadron,2020-11-18,1.99,"0 .. 20,000",indiegames3000,indiegames3000,0.00E+00,2.00E+04,0,20.0K
Winter Sleigh,2021-01-06,11.99,"0 .. 20,000",Kārlis Luksis,Kārlis Luksis,0.00E+00,2.00E+04,0,20.0K
StarPicker,2021-07-09,11.99,"0 .. 20,000",Emedion Games,Emedion Games,0.00E+00,2.00E+04,0,20.0K
Race On Ice 2021 Pro,2021-04-06,0.0,"0 .. 20,000",CaRacing Studio,CaRacing Studio,0.00E+00,2.00E+04,0,20.0K
4th & Inches,1988-01-01,6.99,"0 .. 20,000",Accolade,Ziggurat,0.00E+00,2.00E+04,0,20.0K
Race - Total Toon Race,2021-04-09,1.99,"0 .. 20,000",Andreas Otten,Andreas Otten,0.00E+00,2.00E+04,0,20.0K
Fight for that Ball,2021-05-19,9.99,"0 .. 20,000",Beardman Studios,Beardman Studios,0.00E+00,2.00E+04,0,20.0K
Dance with me,2021-07-01,7.99,"0 .. 20,000",Tarnaki Technology,Tarnaki Technology,0.00E+00,2.00E+04,0,20.0K
Football Bus Battle 2021,2021-06-28,1.99,"0 .. 20,000",BuffGames,BuffGames,0.00E+00,2.00E+04,0,20.0K
Ultimo Soccer UDC,2021-07-14,3.99,"0 .. 20,000",Ultimo Games,Ultimo Games,0.00E+00,2.00E+04,0,20.0K
RX Racing 2021 Pro,2021-09-27,0.0,"0 .. 20,000",CaRacing Studio,CaRacing Studio,0.00E+00,2.00E+04,0,20.0K
Extrorb,2021-09-14,0.99,"0 .. 20,000","Tresiris, LLC","Tresiris, LLC",0.00E+00,2.00E+04,0,20.0K
Coloring Pixel - Fantasy Characters,2021-09-25,0.39,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
Billiards of the Round Table (BRT),2022-03-10,4.99,"0 .. 20,000",Moustache Cabal,Moustache Cabal,0.00E+00,2.00E+04,0,20.0K
Smashball,2022-02-21,5.5,"0 .. 20,000",Felix Albert,Felix Albert,0.00E+00,2.00E+04,0,20.0K
True Racing,2022-03-24,0.99,"0 .. 20,000","BSO, BSA",BSO,0.00E+00,2.00E+04,0,20.0K
Fight Club - All Stars,2022-06-29,8.99,"0 .. 20,000","Aliaksei Mas, Lesha.VH",Gamaton,0.00E+00,2.00E+04,0,20.0K
The Pier Arcade,2022-11-18,5.99,"0 .. 20,000",Greg Giddens,Peacock Pie Productions,0.00E+00,2.00E+04,0,20.0K
Bowling Hills,2022-09-28,4.99,"0 .. 20,000",Frozen Pizza Studios,Frozen Pizza Studios,0.00E+00,2.00E+04,0,20.0K
Zombie Age,2022-09-30,1.99,"0 .. 20,000",Chetrusca Softworks S.R.L.,Chetrusca Softworks S.R.L.,0.00E+00,2.00E+04,0,20.0K
Police Transporter Simulator,2022-11-20,0.39,"0 .. 20,000",new dev,new dev,0.00E+00,2.00E+04,0,20.0K
Run Run Boy,2022-11-16,0.39,"0 .. 20,000",new dev,new dev,0.00E+00,2.00E+04,0,20.0K
Desktop Table Tennis,2023-04-03,7.99,"0 .. 20,000",SAT-BOX,SAT-BOX,0.00E+00,2.00E+04,0,20.0K
Actua Golf,2022-12-13,7.99,"0 .. 20,000",Gremlin Interactive,Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Actua Ice Hockey 2,2022-11-30,7.99,"0 .. 20,000",Gremlin Interactive,Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Oxyjet,2022-12-01,4.99,"0 .. 20,000",Upstairs Digital,Upstairs Digital,0.00E+00,2.00E+04,0,20.0K
Ski3,2023-02-14,1.99,"0 .. 20,000",Titanzzz,Titanzzz,0.00E+00,2.00E+04,0,20.0K
Futtony y el Copón Mundial,2022-11-23,2.99,"0 .. 20,000",Protony Games,ElbenCraft,0.00E+00,2.00E+04,0,20.0K
Simulators2023,2022-12-11,1.99,"0 .. 20,000",Deeber,Deeber,0.00E+00,2.00E+04,0,20.0K
Lendas do Pebol: Mythic Football,2023-01-12,3.99,"0 .. 20,000",Sardinha Studios,Sardinha Studios,0.00E+00,2.00E+04,0,20.0K
Champ at Dawn,2023-01-23,3.99,"0 .. 20,000",Grey Sekiya,Grey Sekiya,0.00E+00,2.00E+04,0,20.0K
Moorhuhn Piraten - Crazy Chicken Pirates,2023-03-02,3.99,"0 .. 20,000","Higgs Games GmbH, GeekPit Studio",Higgs Games GmbH,0.00E+00,2.00E+04,0,20.0K
Archery Club,2023-03-20,9.99,"0 .. 20,000",BoomBit,BoomBit,0.00E+00,2.00E+04,0,20.0K
Shadow BoXR,2023-03-22,9.99,"0 .. 20,000",3Pupper Studios,3Pupper Studios,0.00E+00,2.00E+04,0,20.0K
OrbRider,2023-03-30,14.99,"0 .. 20,000",Orbjeff LLC,Orbjeff LLC,0.00E+00,2.00E+04,0,20.0K
VR Batting,2017-03-20,9.99,"0 .. 20,000","Saad Khan, Irfan Abbasi, Hassan Yawar",Arbisoft,0.00E+00,2.00E+04,0,20.0K
LASER STRIKERS,2017-04-17,0.99,"0 .. 20,000",Koth Studo,Koth Studio,0.00E+00,2.00E+04,0,20.0K
Spud Cricket VR,2017-11-02,2.99,"0 .. 20,000",Hairy Man Games,Hairy Man Games,0.00E+00,2.00E+04,0,20.0K
Fall Fear Fly Redemption,2017-10-16,0.99,"0 .. 20,000",Lobaki,Lobaki,0.00E+00,2.00E+04,0,20.0K
Dealey Plaza Paintball,2017-08-25,4.99,"0 .. 20,000",Jason Baird,Jason Baird,0.00E+00,2.00E+04,0,20.0K
VR Squash 2017,2017-11-20,18.99,"0 .. 20,000",David Cseh,David Cseh,0.00E+00,2.00E+04,0,20.0K
Big Bang Billiards,2017-12-23,3.99,"0 .. 20,000",Octopus Interactive VR,Octopus Interactive VR,0.00E+00,2.00E+04,0,20.0K
Paddle Master VR,2017-11-18,3.99,"0 .. 20,000",Raging Pygmy Goat Games,Raging Pygmy Goat Games,0.00E+00,2.00E+04,0,20.0K
Quickshot,2018-03-12,2.99,"0 .. 20,000",Headroom.one,Headroom.one,0.00E+00,2.00E+04,0,20.0K
ATV Simulator VR,2018-03-20,4.99,"0 .. 20,000",Builder7,Second Sky Entertainment,0.00E+00,2.00E+04,0,20.0K
Crazy Bowling,2018-04-02,2.99,"0 .. 20,000","Coremedia,inc.","Coremedia,inc.",0.00E+00,2.00E+04,0,20.0K
RECOIL,2018-05-15,1.5,"0 .. 20,000",AHui.Game,AHui.Game,0.00E+00,2.00E+04,0,20.0K
Croquet Pro,2018-11-15,0.99,"0 .. 20,000",Falling Ninja Productions,Top Secret Studios LLC,0.00E+00,2.00E+04,0,20.0K
Angry Ball VR,2018-12-04,4.99,"0 .. 20,000","MWN TECH.,LTD","MWN TECH.,LTD",0.00E+00,2.00E+04,0,20.0K
Ski Drive: Biathlon,2019-02-28,,"0 .. 20,000",Art Of Adventures,Art Of Adventures,0.00E+00,2.00E+04,0,20.0K
Eat this!,2019-07-03,0.0,"0 .. 20,000",Karel Hladky,Karel Hladky,0.00E+00,2.00E+04,0,20.0K
Hentai LightUp,2019-08-05,0.99,"0 .. 20,000",LeonWaan Games,LeonWaan Games,0.00E+00,2.00E+04,0,20.0K
Player Power,2020-05-14,0.0,"0 .. 20,000",Dave O'Leary,Dave O'Leary,0.00E+00,2.00E+04,0,20.0K
Sport Shooter,2021-07-25,12.99,"0 .. 20,000",Tangent Arc,none,0.00E+00,2.00E+04,0,20.0K
EPEJSODION Dodgeball Attack,2020-08-26,,"0 .. 20,000",Tadeusz Lorkowski,Tadeusz Lorkowski,0.00E+00,2.00E+04,0,20.0K
Conrun Virtual Gym,2020-12-12,4.99,"0 .. 20,000",Selfparadise,Selfparadise,0.00E+00,2.00E+04,0,20.0K
Surgeball,2021-05-22,0.99,"0 .. 20,000",Mike Farrant,Mike Farrant,0.00E+00,2.00E+04,0,20.0K
VR Summer Sports,2021-09-24,9.99,"0 .. 20,000","Flamboyant Entertainment, Byte Mind, Lucky Game and Entertainment",Flamboyant Entertainment,0.00E+00,2.00E+04,0,20.0K
Mizu,2021-12-07,4.99,"0 .. 20,000",Levi Gideon,Levi Gideon,0.00E+00,2.00E+04,0,20.0K
Sports Betting Simulator,2021-12-06,0.99,"0 .. 20,000",Ashina Games,Ashina Games,0.00E+00,2.00E+04,0,20.0K
Soccer VR Football,2022-07-26,1.99,"0 .. 20,000",damian3k,damian3k,0.00E+00,2.00E+04,0,20.0K
The Endless Summer Surfing Challenge,2022-05-20,7.99,"0 .. 20,000",E Marx,Bruce Brown Productions,0.00E+00,2.00E+04,0,20.0K
VR LightingClimbing,2022-03-31,19.99,"0 .. 20,000",光驱游戏,光驱游戏,0.00E+00,2.00E+04,0,20.0K
VR AirHockey / VR エアホッケー,2022-04-05,0.99,"0 .. 20,000",ICHIICHI KK,ICHIICHI KK,0.00E+00,2.00E+04,0,20.0K
TheFighters Online,2022-08-08,2.99,"0 .. 20,000",skullsameh,skullsameh,0.00E+00,2.00E+04,0,20.0K
RCPG,2022-10-13,3.99,"0 .. 20,000",Gorillas Code,Gorillas Code,0.00E+00,2.00E+04,0,20.0K
MotoX,2022-11-07,7.99,"0 .. 20,000",Enver Studio,Enver Studio,0.00E+00,2.00E+04,0,20.0K
Moto Trophy VR,2022-11-18,7.99,"0 .. 20,000",Evvacon,Evvacon,0.00E+00,2.00E+04,0,20.0K
VeeR Pong,2017-05-29,4.99,"0 .. 20,000",Ian Slattery,Ian Slattery,0.00E+00,2.00E+04,0,20.0K
Very Real Chess,2016-11-11,0.99,"0 .. 20,000",Zachary Geier,Zachary Geier,0.00E+00,2.00E+04,0,20.0K
Thunder Spheres - Virtual Reality 3D Pool,2016-12-09,2.99,"0 .. 20,000",stickee,stickee,0.00E+00,2.00E+04,0,20.0K
Boost,2017-01-11,8.99,"0 .. 20,000",Parallel Mind LLC,Parallel Mind LLC,0.00E+00,2.00E+04,0,20.0K
Ski Sport: Jumping VR,2017-01-30,4.99,"0 .. 20,000",Ramotion Inc.,Ramotion Inc.,0.00E+00,2.00E+04,0,20.0K
Home Plate Baseball,2019-04-24,4.99,"0 .. 20,000",Beep2Bleep,Beep2Bleep,0.00E+00,2.00E+04,0,20.0K
Truefish,2019-07-10,6.99,"0 .. 20,000",TiProg,-,0.00E+00,2.00E+04,0,20.0K
FIGHT BALL - BOXING VR,2019-08-02,4.99,"0 .. 20,000",J-TEC,J-TEC,0.00E+00,2.00E+04,0,20.0K
WREN,2022-01-14,12.99,"0 .. 20,000",Jon Upton,MRL,0.00E+00,2.00E+04,0,20.0K
One More Shot,2020-04-29,1.99,"0 .. 20,000",Thucyidides Games,Thucydides Games,0.00E+00,2.00E+04,0,20.0K
RUNDOM,2021-02-01,9.99,"0 .. 20,000",mrcq,mrcq,0.00E+00,2.00E+04,0,20.0K
Table Tennis Pro,2021-03-04,14.99,"0 .. 20,000",GrassGames,GrassGames,0.00E+00,2.00E+04,0,20.0K
Greats of the Gridiron,2022-05-06,24.99,"0 .. 20,000",Critical Density Studios,Critical Density Studios,0.00E+00,2.00E+04,0,20.0K
Offroad Truck Racing,2022-03-07,1.99,"0 .. 20,000",Technologies&Simulators,Technologies&Simulators,0.00E+00,2.00E+04,0,20.0K
Procedural Soccer,2021-09-28,,"0 .. 20,000",Tadeusz Lorkowski,Tadeusz Lorkowski,0.00E+00,2.00E+04,0,20.0K
Vampire Combat,2021-12-03,3.99,"0 .. 20,000",Gamma Ray Chamber,Gamma Ray Chamber,0.00E+00,2.00E+04,0,20.0K
Cyber Pool,2022-04-08,4.99,"0 .. 20,000",Revulo Games,Revulo Games,0.00E+00,2.00E+04,0,20.0K
Rocket Shooter,2016-03-31,6.99,"0 .. 20,000",VLLADGET,VLLADGET,0.00E+00,2.00E+04,0,20.0K
Kung Fu All-Star VR,2020-01-20,4.99,"0 .. 20,000",InterServ International,InterServ International,0.00E+00,2.00E+04,0,20.0K
Soccer Simulation,2017-11-29,4.99,"0 .. 20,000",Speedy,Speedy,0.00E+00,2.00E+04,0,20.0K
Naklua VR,2017-11-10,1.99,"0 .. 20,000",Fly Dream Dev,Fly Dream Dev,0.00E+00,2.00E+04,0,20.0K
