Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Rock Paper Scissors Champion,2016-02-27,0.0,"50,000 .. 100,000",Wholetone Games,Wholetone Games,5.00E+04,1.00E+05,50.0K,100.0K
ManaRocks,2020-05-29,0.0,"50,000 .. 100,000",Rockgames,Rockgames,5.00E+04,1.00E+05,50.0K,100.0K
The NADI Project,2016-06-01,0.0,"50,000 .. 100,000",Monkeys Tales Studio,Monkeys Tales Studio,5.00E+04,1.00E+05,50.0K,100.0K
Sopwith VR,2018-12-26,0.0,"50,000 .. 100,000",David Mohr Gould,David Mohr Gould,5.00E+04,1.00E+05,50.0K,100.0K
Epic Snails,2017-12-05,0.0,"50,000 .. 100,000","RocketSnail, SkyVu",RocketSnail,5.00E+04,1.00E+05,50.0K,100.0K
White Dove 白雀,2019-02-02,0.0,"50,000 .. 100,000",不公开,0Cube,5.00E+04,1.00E+05,50.0K,100.0K
Artist Idle,2019-01-18,0.0,"50,000 .. 100,000",YDKR,YDKR,5.00E+04,1.00E+05,50.0K,100.0K
Impulse of War,2017-02-24,0.0,"50,000 .. 100,000",Dmitry Medvedev,Dmitry Medvedev,5.00E+04,1.00E+05,50.0K,100.0K
Becalm,2019-01-17,0.0,"50,000 .. 100,000",Colorfiction,Colorfiction,5.00E+04,1.00E+05,50.0K,100.0K
Nonogram - Master's Legacy,2018-11-08,0.0,"50,000 .. 100,000",Konstructors,Hook Games,5.00E+04,1.00E+05,50.0K,100.0K
Perceptions of the Dead,2017-10-31,0.0,"50,000 .. 100,000",Ithaqua Labs,Ithaqua Labs,5.00E+04,1.00E+05,50.0K,100.0K
Three of Cards,2021-03-04,0.0,"50,000 .. 100,000",Sparky Studios,"Sparky Studios, Sejong Univ. PandoraCube",5.00E+04,1.00E+05,50.0K,100.0K
Regeria Hope Episode 1,2016-03-05,0.0,"50,000 .. 100,000",Golden Game Barn,Golden Game Barn,5.00E+04,1.00E+05,50.0K,100.0K
Overclocked,2018-10-09,0.0,"50,000 .. 100,000",Magnesium Ninja,Magnesium Ninja,5.00E+04,1.00E+05,50.0K,100.0K
Monolight,2020-06-29,0.0,"50,000 .. 100,000",bit paradigm,bit paradigm,5.00E+04,1.00E+05,50.0K,100.0K
Fujiwara Bittersweet,2021-01-16,0.0,"50,000 .. 100,000",MagicBenchVN,MagicBenchVN,5.00E+04,1.00E+05,50.0K,100.0K
【SCP】器関ノ彷徨 -The will of a single Tale-【DEMOver.】,2018-05-31,0.0,"50,000 .. 100,000",Stoner Tomohito,GESTALT-§,5.00E+04,1.00E+05,50.0K,100.0K
Idle Bouncer,2017-09-27,0.0,"50,000 .. 100,000",Upturn Games,Upturn Games,5.00E+04,1.00E+05,50.0K,100.0K
Arc Apellago,2020-10-05,0.0,"50,000 .. 100,000",Handshake Firm,DigiPen Institute of Technology,5.00E+04,1.00E+05,50.0K,100.0K
Quanero VR,2016-08-12,0.0,"50,000 .. 100,000",Laserboys3000,Laserboys3000,5.00E+04,1.00E+05,50.0K,100.0K
幽灵高校(Ghost College),2021-05-28,0.0,"50,000 .. 100,000",血色双眸,血色双眸,5.00E+04,1.00E+05,50.0K,100.0K
Myths and Legends - Card Game,2019-08-09,0.0,"50,000 .. 100,000",Salo,Salo,5.00E+04,1.00E+05,50.0K,100.0K
Zeal,2018-09-24,0.0,"50,000 .. 100,000",Skymarch Entertainment,Skymarch Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Gangs of Space,2017-08-10,0.0,"50,000 .. 100,000",Little Big MMO,Little Big MMO,5.00E+04,1.00E+05,50.0K,100.0K
東方催狐譚 ～ Servants of Harvest Wish,2020-05-16,0.0,"50,000 .. 100,000",Dream Compass,Dream Compass,5.00E+04,1.00E+05,50.0K,100.0K
Space Travel Idle,2020-09-23,0.0,"50,000 .. 100,000",Ayatsuji_San,Spaceive,5.00E+04,1.00E+05,50.0K,100.0K
Flightless Classic,2017-10-27,0.0,"50,000 .. 100,000",Bristol Street Studios,Bristol Street Studios,5.00E+04,1.00E+05,50.0K,100.0K
MONOLISK,2021-02-04,0.0,"50,000 .. 100,000",Trickster Arts,Trickster Arts,5.00E+04,1.00E+05,50.0K,100.0K
Faefever,2020-07-24,0.0,"50,000 .. 100,000",Monkey Wizard Entertainment,Monkey Wizard Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Google Spotlight Stories: Pearl,2017-10-19,0.0,"50,000 .. 100,000",Google Inc.,Google Inc.,5.00E+04,1.00E+05,50.0K,100.0K
Metaphobia,2019-06-20,0.0,"50,000 .. 100,000",Digital Mosaic Games,Digital Mosaic Games,5.00E+04,1.00E+05,50.0K,100.0K
GranAge,2020-12-29,0.0,"50,000 .. 100,000",PICTOLOGI,PICTOLOGI,5.00E+04,1.00E+05,50.0K,100.0K
Cosmic Sugar VR,2016-11-30,0.0,"50,000 .. 100,000",David Lobser,Object Normal,5.00E+04,1.00E+05,50.0K,100.0K
Ball at Work: The Ultimate Speedrun Platformer!,2020-11-24,0.0,"50,000 .. 100,000",Famous Dogg Studios,Famous Dogg Studios,5.00E+04,1.00E+05,50.0K,100.0K
A Book of Beasts and Buddies,2018-10-06,0.0,"50,000 .. 100,000",Squiddershins,Squiddershins,5.00E+04,1.00E+05,50.0K,100.0K
凯尔文 - Kelvin And The Chateau,2021-08-05,0.0,"50,000 .. 100,000",Forgotten,Forgotten,5.00E+04,1.00E+05,50.0K,100.0K
A Random Maze 某个迷宫,2021-03-10,0.0,"50,000 .. 100,000",幻想博物馆（Utopia Museum）,幻想博物馆（Utopia Museum）,5.00E+04,1.00E+05,50.0K,100.0K
Clam Man 2: Open Mic,2020-06-19,0.0,"50,000 .. 100,000",marafrass,Team Clam,5.00E+04,1.00E+05,50.0K,100.0K
Tiny Toy Tanks,2020-10-25,0.0,"50,000 .. 100,000",Retro Gears,Retro Gears,5.00E+04,1.00E+05,50.0K,100.0K
Find You,2017-09-04,0.0,"50,000 .. 100,000",Byting Games,Byting Games,5.00E+04,1.00E+05,50.0K,100.0K
Swarm Simulator: Evolution,2019-02-25,0.0,"50,000 .. 100,000",Scary Bee LLC,Scary Bee LLC,5.00E+04,1.00E+05,50.0K,100.0K
welcome to heaven,2017-06-22,0.0,"50,000 .. 100,000",vextro,vextro,5.00E+04,1.00E+05,50.0K,100.0K
Sound Slide,2019-01-24,0.0,"50,000 .. 100,000",Sound Slide Team,IronEqual,5.00E+04,1.00E+05,50.0K,100.0K
ROG CITADEL XV,2021-01-12,0.0,"50,000 .. 100,000","ASUS GLOBAL PTE. LTD, Moonshine Creation CO., LTD.",ASUS GLOBAL PTE. LTD,5.00E+04,1.00E+05,50.0K,100.0K
La Rana,2018-12-07,0.0,"50,000 .. 100,000",Frog Paw Studios,SMU Guildhall,5.00E+04,1.00E+05,50.0K,100.0K
Battle Ball,2021-03-12,0.0,"50,000 .. 100,000",Dad Hat Games,Dad Hat Games,5.00E+04,1.00E+05,50.0K,100.0K
Elon Simulator 2019,2019-10-18,0.0,"50,000 .. 100,000",SRS Games,SRS Games,5.00E+04,1.00E+05,50.0K,100.0K
Lost Memories 3 Side Stories,2020-04-10,0.0,"50,000 .. 100,000",神族宝,神族宝,5.00E+04,1.00E+05,50.0K,100.0K
Retrograde Arena,2020-05-28,0.0,"50,000 .. 100,000",Freemergency,Neon Doctrine,5.00E+04,1.00E+05,50.0K,100.0K
Chroma: Bloom And Blight,2021-01-28,0.0,"50,000 .. 100,000",Clarity Games,"Philipp Baumgart, WhisperGames",5.00E+04,1.00E+05,50.0K,100.0K
Google Spotlight Stories: Age of Sail,2018-11-13,0.0,"50,000 .. 100,000",Google Inc.,Google Inc.,5.00E+04,1.00E+05,50.0K,100.0K
Whiteboyz Wit Attitude: The Pursuit of Money,2020-05-22,0.0,"50,000 .. 100,000",MichaelArts,MichaelArts,5.00E+04,1.00E+05,50.0K,100.0K
Evo\Wave,2021-03-12,0.0,"50,000 .. 100,000",MagnaVex Entertainment,CNM,5.00E+04,1.00E+05,50.0K,100.0K
Disc Space,2020-11-13,0.0,"50,000 .. 100,000",Vadim Slyusarev,Vadim Slyusarev,5.00E+04,1.00E+05,50.0K,100.0K
Til Nord,2021-06-29,0.0,"50,000 .. 100,000",Moose Attack Studios,Breda University of Applied Sciences,5.00E+04,1.00E+05,50.0K,100.0K
The Bottom of the Well,2016-01-25,0.0,"50,000 .. 100,000",Red Nettle Studio,Red Nettle Studio,5.00E+04,1.00E+05,50.0K,100.0K
Drop In - VR F2P,2020-05-27,0.0,"50,000 .. 100,000","Wild Ox Studios, Tim van Kan",Wild Ox Studios,5.00E+04,1.00E+05,50.0K,100.0K
HRDINA,2019-06-26,0.0,"50,000 .. 100,000",Bartoš Studio,Bartoš Studio,5.00E+04,1.00E+05,50.0K,100.0K
Poker Legends: Texas Hold'em Poker Tournaments,2018-04-04,0.0,"50,000 .. 100,000",DYNAMICNEXT,DYNAMICNEXT,5.00E+04,1.00E+05,50.0K,100.0K
Ambre - a heartbreaking kinetic novel,2017-06-09,0.0,"50,000 .. 100,000",Träumendes Mädchen,Träumendes Mädchen,5.00E+04,1.00E+05,50.0K,100.0K
XXZ,2017-09-29,0.0,"50,000 .. 100,000",L. Stotch,L. Stotch,5.00E+04,1.00E+05,50.0K,100.0K
Lake of Voices,2018-08-28,0.0,"50,000 .. 100,000",GB Patch Games,GB Patch Games,5.00E+04,1.00E+05,50.0K,100.0K
Geometry May. I swear it's a nice free game,2019-04-16,0.0,"50,000 .. 100,000",PixelGreeds,PixelGreeds,5.00E+04,1.00E+05,50.0K,100.0K
How To Cope With Boredom and Loneliness,2018-04-02,0.0,"50,000 .. 100,000",Point Bleep Studios,Baffled Crab,5.00E+04,1.00E+05,50.0K,100.0K
Fly Punch Boom: First Impact!,2020-04-15,0.0,"50,000 .. 100,000",Jollypunch Games,Jollypunch Games,5.00E+04,1.00E+05,50.0K,100.0K
100 Doors Game - Escape from School,2020-03-20,0.0,"50,000 .. 100,000",Peaksel,Peaksel,5.00E+04,1.00E+05,50.0K,100.0K
Subspace Continuum,2015-07-03,0.0,"50,000 .. 100,000","Virgin Interactive Entertainment, PriitK",Subspace Continuum,5.00E+04,1.00E+05,50.0K,100.0K
Perspective,2012-04-26,0.0,"50,000 .. 100,000",Widdershins,DigiPen Institute of Technology,5.00E+04,1.00E+05,50.0K,100.0K
Greetings,2017-07-07,0.0,"50,000 .. 100,000","Charlie Behan, Ciaran Mooney",Charlie Behan,5.00E+04,1.00E+05,50.0K,100.0K
Taimanin Collection: Battle Arena,2020-07-08,0.0,"50,000 .. 100,000",LiLith,Infini-Brain inc.,5.00E+04,1.00E+05,50.0K,100.0K
Drunken Wrestlers,2013-10-30,0.0,"50,000 .. 100,000",Oleg Skutte,Endlessfluff Games,5.00E+04,1.00E+05,50.0K,100.0K
Cards & Tankards,2021-04-20,0.0,"50,000 .. 100,000","Divergent Realities, LLC","Divergent Realities, LLC",5.00E+04,1.00E+05,50.0K,100.0K
stein.world,2019-04-23,0.0,"50,000 .. 100,000",pg5-Studio,pg5-Studio,5.00E+04,1.00E+05,50.0K,100.0K
First Snow,2020-08-19,0.0,"50,000 .. 100,000",Salty Salty Studios,Studio Élan,5.00E+04,1.00E+05,50.0K,100.0K
8Bit Fiesta - Party Game,2016-09-30,0.0,"50,000 .. 100,000",Linus Fredriksson,Frozen Dev,5.00E+04,1.00E+05,50.0K,100.0K
StopGate,2020-09-01,0.0,"50,000 .. 100,000",Anton Pauli,Anton Pauli,5.00E+04,1.00E+05,50.0K,100.0K
Silver Creek Falls: Chapter 1,2015-08-12,0.0,"50,000 .. 100,000",Sapphire Dragon Productions,Sapphire Dragon Productions,5.00E+04,1.00E+05,50.0K,100.0K
Siren Head: Awakening,2020-10-30,0.0,"50,000 .. 100,000",Prisma Games L.L.C.,Prisma Games L.L.C.,5.00E+04,1.00E+05,50.0K,100.0K
Idle Monster TD,2021-06-20,0.0,"50,000 .. 100,000",Swell Games LLC,Swell Games LLC,5.00E+04,1.00E+05,50.0K,100.0K
Chess Evolved Online,2021-02-22,0.0,"50,000 .. 100,000",TheGrandestine,TheGrandestine,5.00E+04,1.00E+05,50.0K,100.0K
1980,2020-08-31,0.0,"50,000 .. 100,000",Merxon22,Merxon22,5.00E+04,1.00E+05,50.0K,100.0K
Wurroom,2019-11-08,0.0,"50,000 .. 100,000",Michael Rfdshir,Michael Rfdshir,5.00E+04,1.00E+05,50.0K,100.0K
Sevgilim Olur musun ?,2006-04-15,0.0,"50,000 .. 100,000",Proximity Games,Proximity Games,5.00E+04,1.00E+05,50.0K,100.0K
War of Omens Card Game,2019-02-18,0.0,"50,000 .. 100,000",Fifth Column Games,Fifth Column Games,5.00E+04,1.00E+05,50.0K,100.0K
Wizard And Minion Idle,2019-02-07,0.0,"50,000 .. 100,000",Oni Gaming,Oni Gaming,5.00E+04,1.00E+05,50.0K,100.0K
Seeker,2018-12-31,0.0,"50,000 .. 100,000",Sheer Studios,Sheer Studios,5.00E+04,1.00E+05,50.0K,100.0K
Martial Arts Brutality,2018-01-31,0.0,"50,000 .. 100,000",Cold Beam Games,Cold Beam Games,5.00E+04,1.00E+05,50.0K,100.0K
"Run Prop, Run!",2021-06-23,0.0,"50,000 .. 100,000",PlayTogether Studio,PlayTogether Studio,5.00E+04,1.00E+05,50.0K,100.0K
Paint Warfare,2022-03-06,0.0,"50,000 .. 100,000",alexl (bananadev.),bananadev.,5.00E+04,1.00E+05,50.0K,100.0K
Mojo: Hanako,2018-07-27,0.0,"50,000 .. 100,000",L. Stotch,L. Stotch,5.00E+04,1.00E+05,50.0K,100.0K
Tailor Tales,2019-01-10,0.0,"50,000 .. 100,000",Celianna,Pixanna,5.00E+04,1.00E+05,50.0K,100.0K
Shrine II,2020-09-22,0.0,"50,000 .. 100,000","Scumhead, Mengo",Scumhead,5.00E+04,1.00E+05,50.0K,100.0K
Sounds of Her Love,2017-03-09,0.0,"50,000 .. 100,000",ds-sans,ds-sans,5.00E+04,1.00E+05,50.0K,100.0K
Mojo 2: Mia,2018-10-26,0.0,"50,000 .. 100,000",L. Stotch,L. Stotch,5.00E+04,1.00E+05,50.0K,100.0K
Rage of Car Force: Car Crashing Games,2020-07-21,0.0,"50,000 .. 100,000",XDEVS LTD,XDEVS LTD,5.00E+04,1.00E+05,50.0K,100.0K
Lynne,2018-07-13,0.0,"50,000 .. 100,000",ebi-hime,ebi-hime,5.00E+04,1.00E+05,50.0K,100.0K
VR Flush,2018-06-20,0.0,"50,000 .. 100,000",Brudingo Team,Brudingo Team,5.00E+04,1.00E+05,50.0K,100.0K
Microtransaction Simulator,2017-09-14,0.0,"50,000 .. 100,000",chlsea,chlsea,5.00E+04,1.00E+05,50.0K,100.0K
Mini-Dead,2018-05-04,0.0,"50,000 .. 100,000",Alec Smith,Milo Games,5.00E+04,1.00E+05,50.0K,100.0K
Super Jigsaw Puzzle: Generations,2019-04-04,0.0,"50,000 .. 100,000",Flat Cat Games,Flat Cat Games,5.00E+04,1.00E+05,50.0K,100.0K
Frame of Mind,2021-01-19,0.0,"50,000 .. 100,000",[SAMPLE TEXT] Studios ltd,[SAMPLE TEXT] Studios ltd,5.00E+04,1.00E+05,50.0K,100.0K
HYPERFIGHT,2019-03-07,0.0,"50,000 .. 100,000",studio joh,studio joh,5.00E+04,1.00E+05,50.0K,100.0K
Zoo 2: Animal Park,2020-08-24,0.0,"50,000 .. 100,000",KING Art,upjers,5.00E+04,1.00E+05,50.0K,100.0K
Bakery Magnate: Beginning,2020-08-23,0.0,"50,000 .. 100,000",GidAzGames,GidAzGames,5.00E+04,1.00E+05,50.0K,100.0K
Her Lie I Tried To Believe,2018-04-02,0.0,"50,000 .. 100,000",Hangover Cat Purrroduction,Hangover Cat Purrroduction,5.00E+04,1.00E+05,50.0K,100.0K
Ultra Fight Da ! Kyanta 2,2019-05-08,0.0,"50,000 .. 100,000",羽良麻セルフ,PsychoFlux Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Aurora: A Child's Journey,2020-11-20,0.0,"50,000 .. 100,000",Luski Game Studio,Prothos,5.00E+04,1.00E+05,50.0K,100.0K
Lucid Dream,2020-05-04,0.0,"50,000 .. 100,000",sizrit,sizrit,5.00E+04,1.00E+05,50.0K,100.0K
Shotgun Witch,2020-10-23,0.0,"50,000 .. 100,000","Asephy, Dementori, Jchoco",Asephy,5.00E+04,1.00E+05,50.0K,100.0K
Lost girl`s [diary],2016-03-25,0.0,"50,000 .. 100,000",SmoleVN,SmoleVN,5.00E+04,1.00E+05,50.0K,100.0K
Haunted Gas Station,2019-10-16,0.0,"50,000 .. 100,000",JubleLemonSeed,JubleLemonSeed,5.00E+04,1.00E+05,50.0K,100.0K
LOEK,2020-02-10,0.0,"50,000 .. 100,000",Ulbe,Ulbe,5.00E+04,1.00E+05,50.0K,100.0K
Pink Hour,2015-10-28,0.0,"50,000 .. 100,000",Studio Pixel,PLAYISM,5.00E+04,1.00E+05,50.0K,100.0K
坦率的小红帽和爱说谎的狼,2020-01-16,0.0,"50,000 .. 100,000",USAGI STORE,Pujia8 Studio,5.00E+04,1.00E+05,50.0K,100.0K
One Thousand Lies,2016-03-28,0.0,"50,000 .. 100,000",Keinart Lobre,Keinart Lobre,5.00E+04,1.00E+05,50.0K,100.0K
The Flood,2018-03-30,0.0,"50,000 .. 100,000",Ondrej Angelovic,Ondrej Angelovic,5.00E+04,1.00E+05,50.0K,100.0K
Dark Fracture: Prologue,2020-08-25,0.0,"50,000 .. 100,000",Twisted II Studio,"Twisted II Studio, Feardemic",5.00E+04,1.00E+05,50.0K,100.0K
NOeSIS_诉说谎言记忆物语,2020-03-01,0.0,"50,000 .. 100,000",Classic Chocolat,"Red × Balloon, Hikare 个人汉化",5.00E+04,1.00E+05,50.0K,100.0K
永冻之壳 The Shell of Permafrost,2018-12-09,0.0,"50,000 .. 100,000",MiCHA Studio,"迷糊的安安, Eternal Dream",5.00E+04,1.00E+05,50.0K,100.0K
Occupy White Walls,2022-07-08,0.0,"50,000 .. 100,000",KULTURA Ex Machina,KULTURA Ex Machina,5.00E+04,1.00E+05,50.0K,100.0K
Micro Platformer,2020-04-21,0.0,"50,000 .. 100,000",Daveyyy,Daveyyy,5.00E+04,1.00E+05,50.0K,100.0K
Mushroom Cats,2019-06-10,0.0,"50,000 .. 100,000",Anatoliy Loginovskikh,Anatoliy Loginovskikh,5.00E+04,1.00E+05,50.0K,100.0K
Open World Game: the Open World Game,2019-11-19,0.0,"50,000 .. 100,000",Morning Person Games,Morning Person Games,5.00E+04,1.00E+05,50.0K,100.0K
Xentron Attack,2020-09-11,0.0,"50,000 .. 100,000",Hijong Park,PsychoFlux Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Tales of Agaris,2022-05-23,0.0,"50,000 .. 100,000",Metthink,Metthink Universe,5.00E+04,1.00E+05,50.0K,100.0K
双子树 TwinTrees,2020-03-02,0.0,"50,000 .. 100,000",NightLightAnimal,NightLightAnimal,5.00E+04,1.00E+05,50.0K,100.0K
Heroes of Time,2022-05-19,0.0,"50,000 .. 100,000",Metthink,Metthink Universe,5.00E+04,1.00E+05,50.0K,100.0K
First Day,2019-09-01,0.0,"50,000 .. 100,000",BadWolf Games,BadWolf Games,5.00E+04,1.00E+05,50.0K,100.0K
Sumo Revise,2015-06-25,0.0,"50,000 .. 100,000","John Szymanski, Evan Szymanski, David Szymanski",John Szymanski,5.00E+04,1.00E+05,50.0K,100.0K
Nova-Life: Amboise,2020-07-25,0.0,"50,000 .. 100,000",TeamNova,TeamNova,5.00E+04,1.00E+05,50.0K,100.0K
PIGGY: Hunt,2021-10-14,0.0,"50,000 .. 100,000",Shaggy Doge,Shaggy Doge,5.00E+04,1.00E+05,50.0K,100.0K
Play The Fox,2021-04-23,0.0,"20,000 .. 50,000",Quest_Games,Quest_Games,2.00E+04,5.00E+04,20.0K,50.0K
Rover Mechanic Challenge - ERC Competition,2020-09-14,0.0,"20,000 .. 50,000",▲ Pyramid Games,Pyramid Games S.A.,2.00E+04,5.00E+04,20.0K,50.0K
SwordBall,2020-12-31,0.0,"20,000 .. 50,000",Null DIES,Null DIES,2.00E+04,5.00E+04,20.0K,50.0K
Cosmodome,2020-06-02,0.0,"20,000 .. 50,000",Smoothbrain Industries,Smoothbrain Industries,2.00E+04,5.00E+04,20.0K,50.0K
Record of Battle 3D Maiden Wars,2020-08-20,0.0,"20,000 .. 50,000","Gotcha Gotcha Games, エイジ・エジェネスタ, KADOKAWA",Gotcha Gotcha Games,2.00E+04,5.00E+04,20.0K,50.0K
Börnies Journey,2020-09-16,0.0,"20,000 .. 50,000","ÖBB, TopGames",ÖBB/TopGames,2.00E+04,5.00E+04,20.0K,50.0K
VR Guardians,2021-02-10,0.0,"20,000 .. 50,000","x-climb, Inc.","x-climb, Inc.",2.00E+04,5.00E+04,20.0K,50.0K
Light Hunters: Battalion of Darkness,2019-09-03,0.0,"20,000 .. 50,000","Sergio Matsumoto, Manon 'Stripes' Potier",DTDA Games,2.00E+04,5.00E+04,20.0K,50.0K
The Desert's Rose,2018-09-26,0.0,"20,000 .. 50,000",Eddie O'Hagan (Katianie),Eddie O'Hagan (Katianie),2.00E+04,5.00E+04,20.0K,50.0K
刺沙,2020-10-23,0.0,"20,000 .. 50,000",刺沙,刺沙,2.00E+04,5.00E+04,20.0K,50.0K
Military Service,2020-04-07,0.0,"20,000 .. 50,000",Henry/Ming-Xian Huang,MMH Studio,2.00E+04,5.00E+04,20.0K,50.0K
Audio Party Pack,2020-05-13,0.0,"20,000 .. 50,000",GIFT TEN INDUSTRY K.K.,GIFT TEN INDUSTRY K.K.,2.00E+04,5.00E+04,20.0K,50.0K
Adventures in Morality: An Interactive Case Study,2020-08-14,0.0,"20,000 .. 50,000",Treadsoft,Treadsoft,2.00E+04,5.00E+04,20.0K,50.0K
Bug Blast,2020-04-20,0.0,"20,000 .. 50,000",Giga Grunts,DigiPen Institute of Technology,2.00E+04,5.00E+04,20.0K,50.0K
Vectrix,2019-08-13,0.0,"20,000 .. 50,000",Poco a Poco,DigiPen Institute of Technology,2.00E+04,5.00E+04,20.0K,50.0K
OUBEY VR – Reise der Monaden,2020-08-11,0.0,"20,000 .. 50,000",Kubikfoto GmbH,Kubikfoto GmbH,2.00E+04,5.00E+04,20.0K,50.0K
Match It!,2020-10-20,0.0,"20,000 .. 50,000",Jesse McCabe,Jesse McCabe,2.00E+04,5.00E+04,20.0K,50.0K
Bog Lord,2021-02-05,0.0,"20,000 .. 50,000",Frog Cult,Breda University of Applied Sciences,2.00E+04,5.00E+04,20.0K,50.0K
Invaders,2020-08-24,0.0,"20,000 .. 50,000",Jang Lee,Jang Lee,2.00E+04,5.00E+04,20.0K,50.0K
天仙变,2020-10-29,0.0,"20,000 .. 50,000",上海闪速软件发展有限公司,上海闪速软件发展有限公司,2.00E+04,5.00E+04,20.0K,50.0K
Splash,2020-11-01,0.0,"20,000 .. 50,000",Team Cursed Image,Team Cursed Image,2.00E+04,5.00E+04,20.0K,50.0K
Dört Model Müzesi,2020-12-20,0.0,"20,000 .. 50,000",GameWork Studios,GameWork Studios,2.00E+04,5.00E+04,20.0K,50.0K
Nostalgici Anonimi,2021-01-24,0.0,"20,000 .. 50,000",Hufu Interactive Storytelling,Fondazione MITE,2.00E+04,5.00E+04,20.0K,50.0K
大话江湖,2020-07-03,0.0,"20,000 .. 50,000",大话江湖,大话江湖,2.00E+04,5.00E+04,20.0K,50.0K
Galactic Center VR,2020-03-24,0.0,"20,000 .. 50,000","Instituto de Astrofísica, PUC de Chile","Instituto de Astrofísica, PUC de Chile",2.00E+04,5.00E+04,20.0K,50.0K
Thunderballs VR,2020-10-30,0.0,"20,000 .. 50,000",Megafauna LLC,Megafauna LLC,2.00E+04,5.00E+04,20.0K,50.0K
The Forgotten Island - v1.0,2020-09-01,0.0,"20,000 .. 50,000",Thomas Chia,TumbleweedGameDesign,2.00E+04,5.00E+04,20.0K,50.0K
Soldier Matt Sowards,2020-03-26,0.0,"20,000 .. 50,000",Matt Sowards,MIRROR Soft,2.00E+04,5.00E+04,20.0K,50.0K
Turtle's Quest,2020-08-26,0.0,"20,000 .. 50,000",Kid's Revolt,Kid's Revolt,2.00E+04,5.00E+04,20.0K,50.0K
Kittens' Maze,2021-01-21,0.0,"20,000 .. 50,000",Aasura Project,Aasura Project,2.00E+04,5.00E+04,20.0K,50.0K
Jaguar I-PACE Concept | Virtual Reality Experience,2017-11-13,0.0,"20,000 .. 50,000",Jaguar Land Rover Limited,Jaguar Land Rover Limited,2.00E+04,5.00E+04,20.0K,50.0K
VR Triber,2017-09-26,0.0,"20,000 .. 50,000",VR Triber,VR Triber,2.00E+04,5.00E+04,20.0K,50.0K
Far Eastern Federal University Virtual Expo,2020-05-26,0.0,"20,000 .. 50,000",VIRTUAL REALITY LABORATORY DV,VIRTUAL REALITY LABORATORY DV,2.00E+04,5.00E+04,20.0K,50.0K
Drone Wars VR,2020-06-01,0.0,"20,000 .. 50,000",CBAcademy,CBAcademy,2.00E+04,5.00E+04,20.0K,50.0K
Being Mindful,2019-09-11,0.0,"20,000 .. 50,000",Kevin Wacknov,Mind Body Aware Games LLC,2.00E+04,5.00E+04,20.0K,50.0K
Dark Room VR,2020-09-01,0.0,"20,000 .. 50,000",Royce Charles Fernandes,Royce Charles Fernandes,2.00E+04,5.00E+04,20.0K,50.0K
FierceWind Decay,2020-10-14,0.0,"20,000 .. 50,000",Liqut,Liqut,2.00E+04,5.00E+04,20.0K,50.0K
OMG: One Million Guns,2018-05-20,0.0,"20,000 .. 50,000",Gotta Go Studios,DigiPen Institute of Technology,2.00E+04,5.00E+04,20.0K,50.0K
Miniturn,2019-05-20,0.0,"20,000 .. 50,000",Christopher & Max,Christopher & Max,2.00E+04,5.00E+04,20.0K,50.0K
古龙传说,2020-12-12,0.0,"20,000 .. 50,000","温小雨, 畅玩网络","温小雨, 畅玩网络",2.00E+04,5.00E+04,20.0K,50.0K
Fight For Eden,2020-12-18,0.0,"20,000 .. 50,000",Andonis Gaja,Andonis Gaja,2.00E+04,5.00E+04,20.0K,50.0K
Fantasy Lands,2020-06-23,0.0,"20,000 .. 50,000",José Antonio Durá Olmos,José Antonio Durá Olmos,2.00E+04,5.00E+04,20.0K,50.0K
O Rei,2019-10-25,0.0,"20,000 .. 50,000","Hagane, Lord Erin",Hagane,2.00E+04,5.00E+04,20.0K,50.0K
Heretic's Lot: Prologue,2020-06-08,0.0,"20,000 .. 50,000",Golden Cup Games,Golden Cup Games,2.00E+04,5.00E+04,20.0K,50.0K
Lone King,2020-07-04,0.0,"20,000 .. 50,000",slizer88,slizer88,2.00E+04,5.00E+04,20.0K,50.0K
The Battles of Spwak 3,2019-12-06,0.0,"20,000 .. 50,000","CM, Vinicius","CM, Vinicius",2.00E+04,5.00E+04,20.0K,50.0K
Δ Time,2020-09-01,0.0,"20,000 .. 50,000",Students of FH Salzburg,MediaCube Games,2.00E+04,5.00E+04,20.0K,50.0K
JumpStream,2018-09-19,0.0,"20,000 .. 50,000",Digital Continue,Digital Continue,2.00E+04,5.00E+04,20.0K,50.0K
Milkyway Funland,2020-12-15,0.0,"20,000 .. 50,000",Technical Troupers,Technical Troupers,2.00E+04,5.00E+04,20.0K,50.0K
ASTRALODE Freeminers,2020-06-23,0.0,"20,000 .. 50,000",Drixxel Soft,Drixxel Soft,2.00E+04,5.00E+04,20.0K,50.0K
英雄坛说X·归来,2020-11-27,0.0,"20,000 .. 50,000",成都盟布克科技有限公司,成都盟布克科技有限公司,2.00E+04,5.00E+04,20.0K,50.0K
Conspiracy Girls,2021-02-24,0.0,"20,000 .. 50,000",House of Delaroux,House of Delaroux,2.00E+04,5.00E+04,20.0K,50.0K
