Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
SEGFAULT,2017-11-18,4.99,"0 .. 20,000",Volens Nolens Games,Volens Nolens Games,0.00E+00,2.00E+04,0,20.0K
别以为你是开发者我就不敢打你,2019-08-31,1.99,"0 .. 20,000",ZQZ,ZQZ,0.00E+00,2.00E+04,0,20.0K
Moi Mei 2,2021-02-24,9.99,"0 .. 20,000",FreeAnimals_Software,Dnovel,0.00E+00,2.00E+04,0,20.0K
Ninjahtic Mind Tricks,2015-07-16,1.99,"0 .. 20,000",Blaze Epic,Blaze Epic,0.00E+00,2.00E+04,0,20.0K
Eternal Return,2017-02-24,4.99,"0 .. 20,000",Pathless Games,Pathless Games,0.00E+00,2.00E+04,0,20.0K
SuperMoose,2016-11-04,1.99,"0 .. 20,000",Play Publishing,Play Publishing,0.00E+00,2.00E+04,0,20.0K
The Ruins: VR Escape the Room,2017-04-13,3.99,"0 .. 20,000",Blue Entropy Studios,Blue Entropy Studios,0.00E+00,2.00E+04,0,20.0K
Free Company VR,2020-01-08,19.99,"0 .. 20,000",Pomshine Games,Pomshine Games,0.00E+00,2.00E+04,0,20.0K
Control Over,2020-12-02,5.99,"0 .. 20,000",Ashcraft,Ashcraft,0.00E+00,2.00E+04,0,20.0K
Max Stern,2016-10-21,4.99,"0 .. 20,000",Lupan Artiom Oleg,None,0.00E+00,2.00E+04,0,20.0K
Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,2016-12-20,2.99,"0 .. 20,000",NeoNight,NeoNight,0.00E+00,2.00E+04,0,20.0K
Reverse Fantasy Legend,2017-11-23,18.99,"0 .. 20,000",废材炼金术士,废材炼金术士,0.00E+00,2.00E+04,0,20.0K
Demon's Residence,2021-08-13,3.99,"0 .. 20,000",Morning Shift Studios,Morning Shift Studios,0.00E+00,2.00E+04,0,20.0K
Muscle Car Robot,2019-05-01,0.99,"0 .. 20,000",A Nostru,My Way Games,0.00E+00,2.00E+04,0,20.0K
Farm Life: Natures Adventure,2016-08-08,0.99,"0 .. 20,000",BlockheadGames,BlockheadGames,0.00E+00,2.00E+04,0,20.0K
Mystic Diary - Hidden Object,2016-12-08,4.99,"0 .. 20,000",SunRay Games,SunRay Games,0.00E+00,2.00E+04,0,20.0K
Jumpix Jump,2016-02-12,,"0 .. 20,000",Seaside Digital Arts,Seaside Digital Arts,0.00E+00,2.00E+04,0,20.0K
The Evil Party,2018-01-08,0.99,"0 .. 20,000",Irvin Vaush,Irvin Vaush,0.00E+00,2.00E+04,0,20.0K
Burden,2018-08-01,8.99,"0 .. 20,000",Black Book Development,Black Book Development,0.00E+00,2.00E+04,0,20.0K
Samurai Slaughter House,2023-03-31,29.99,"0 .. 20,000",Tab Games,Tab Games,0.00E+00,2.00E+04,0,20.0K
Vault Cracker,2014-05-15,4.99,"0 .. 20,000",Gogii Games,Strategy First,0.00E+00,2.00E+04,0,20.0K
Protocol VR,2019-03-04,,"0 .. 20,000",Fair Games Studio,Fair Games Studio,0.00E+00,2.00E+04,0,20.0K
Mushroom Challenge,2020-07-23,99.99,"0 .. 20,000",Hede,Hede,0.00E+00,2.00E+04,0,20.0K
Evil Spirits,2017-08-24,0.99,"0 .. 20,000",Exciting Games,Exciting Games,0.00E+00,2.00E+04,0,20.0K
Beast Quest,2018-03-13,1.99,"0 .. 20,000",Torus Games,Maximum Games,0.00E+00,2.00E+04,0,20.0K
Avenging Angel,2018-06-15,17.99,"0 .. 20,000",Dark Amber Softworks,Dark Amber Softworks,0.00E+00,2.00E+04,0,20.0K
Just Alone,2015-07-28,12.99,"0 .. 20,000",Evergreen,Evergreen,0.00E+00,2.00E+04,0,20.0K
Spellcrafter,2015-05-04,0.99,"0 .. 20,000",Jujubee S.A.,Jujubee S.A.,0.00E+00,2.00E+04,0,20.0K
Frank the Miner,2018-02-14,0.99,"0 .. 20,000",Classic Game Software,Droid Riot,0.00E+00,2.00E+04,0,20.0K
500 Years Act 1,2015-04-15,7.99,"0 .. 20,000",Poorwill Games,Poorwill Games,0.00E+00,2.00E+04,0,20.0K
Revolution 60,2016-09-06,9.99,"0 .. 20,000",Giant Spacekat,Giant Spacekat,0.00E+00,2.00E+04,0,20.0K
Murder Mystery Adventure,2016-10-25,4.99,"0 .. 20,000",EnsenaSoft,EnsenaSoft,0.00E+00,2.00E+04,0,20.0K
One Final Breath,2015-09-28,3.99,"0 .. 20,000",Dark Day Interactive,Dark Day Interactive,0.00E+00,2.00E+04,0,20.0K
Subterraneus,2018-12-12,7.99,"0 .. 20,000",CrazyKraken,Plug In Digital,0.00E+00,2.00E+04,0,20.0K
The Lost Legends of Redwall: Escape the Gloomer,2018-11-16,4.99,"0 .. 20,000","Soma Games, Clopas LLC",Soma Games,0.00E+00,2.00E+04,0,20.0K
Beyond a Total Loss,2019-06-18,9.99,"0 .. 20,000",Pseudobug,Pseudobug,0.00E+00,2.00E+04,0,20.0K
Roman Adventures: Britons. Season 2,2019-11-28,5.99,"0 .. 20,000",Whiterra,Qumaron,0.00E+00,2.00E+04,0,20.0K
Knight Bewitched 2,2020-08-10,4.99,"0 .. 20,000",Joshua Keith,Joshua Keith,0.00E+00,2.00E+04,0,20.0K
Charge Kid,2020-06-29,1.99,"0 .. 20,000","Ayrton, Rafael and Vicente","Ayrton, Rafael and Vicente",0.00E+00,2.00E+04,0,20.0K
Dust to Dusk,2020-08-26,0.99,"0 .. 20,000",C3 Games,C3 Games,0.00E+00,2.00E+04,0,20.0K
ENDO,2021-08-30,4.99,"0 .. 20,000",Dez Boyle,Dez Boyle,0.00E+00,2.00E+04,0,20.0K
If It Please the Court,2021-05-20,6.99,"0 .. 20,000",Heart's Choice,Heart's Choice,0.00E+00,2.00E+04,0,20.0K
Unknown Number: A First Person Talker,2022-09-21,14.99,"0 .. 20,000",godolphin games,godolphin games,0.00E+00,2.00E+04,0,20.0K
Riley & Rochelle,2022-10-18,14.99,"0 .. 20,000",TingDun,TingDun,0.00E+00,2.00E+04,0,20.0K
Illusion 幻覚,2022-07-29,4.99,"0 .. 20,000",MONZEN,MONZEN,0.00E+00,2.00E+04,0,20.0K
Stereo Boy,2022-08-09,9.99,"0 .. 20,000",Main Gauche Games,Main Gauche Games,0.00E+00,2.00E+04,0,20.0K
Temple of Horror,2022-10-26,9.99,"0 .. 20,000",EpiXR Games UG,EpiXR Games UG,0.00E+00,2.00E+04,0,20.0K
EXECUTE DADDY～パパが何度も死ぬゲーム～,2022-11-30,19.99,"0 .. 20,000","Katusada Labo, カツサダ研究所","Katusada Labo, カツサダ研究所",0.00E+00,2.00E+04,0,20.0K
Super Greedy Cat,2023-03-28,3.99,"0 .. 20,000",DjokaGames,DjokaGames,0.00E+00,2.00E+04,0,20.0K
Seaberry Keep,2022-11-11,4.99,"0 .. 20,000",Cozy Strawberry,Cozy Strawberry,0.00E+00,2.00E+04,0,20.0K
Fractured Soul,2015-02-05,9.99,"0 .. 20,000",Endgame Studios,Endgame Studios,0.00E+00,2.00E+04,0,20.0K
Time Tenshi 2: Special Edition,2016-11-21,15.99,"0 .. 20,000",Silver Cow Studio,Silver Cow Studio,0.00E+00,2.00E+04,0,20.0K
Ayakashigami,2016-12-21,0.69,"0 .. 20,000",Kurenaibook,Kurenaibook,0.00E+00,2.00E+04,0,20.0K
The Filmmaker - A Text Adventure,2017-03-07,2.99,"0 .. 20,000",Storycentric Worlds,Unimatrix Productions,0.00E+00,2.00E+04,0,20.0K
Sojourner,2017-07-17,4.99,"0 .. 20,000",Michael Squirrel,Michael Squirrel,0.00E+00,2.00E+04,0,20.0K
Mystery Case Files: Moths to a Flame Collector's Edition,2019-08-23,9.99,"0 .. 20,000",Eipix Entertainment,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Isle of Pan,2023-01-10,19.99,"0 .. 20,000",Dogū,Dogū,0.00E+00,2.00E+04,0,20.0K
Gunbrick: Reloaded,2020-04-09,14.99,"0 .. 20,000",Nitrome,Nitrome,0.00E+00,2.00E+04,0,20.0K
The prisoner of the Night,2021-10-01,16.99,"0 .. 20,000",RMAL,RMAL,0.00E+00,2.00E+04,0,20.0K
Dobo's Heroes,2021-05-14,5.99,"0 .. 20,000",Colossus Game Studio,Colossus Game Studio,0.00E+00,2.00E+04,0,20.0K
Camellia Train,2022-05-13,3.99,"0 .. 20,000",窗外紫藤制作组,"窗外紫藤制作组, NVLMaker",0.00E+00,2.00E+04,0,20.0K
A Most Extraordinary Gnome,2022-12-08,6.0,"0 .. 20,000",Save Sloth Studios,Save Sloth Studios,0.00E+00,2.00E+04,0,20.0K
The Legend of Heroes: Kuro no Kiseki,2023-03-01,59.99,"0 .. 20,000","Nihon Falcom, PH3 GmbH","NIS America, Inc.",0.00E+00,2.00E+04,0,20.0K
Wojdan - وجدان,2017-01-01,2.99,"0 .. 20,000",نقش الضوء,نقش الضوء,0.00E+00,2.00E+04,0,20.0K
Happy Penguin VR,2017-03-31,0.99,"0 .. 20,000",Bellcat Game,Bellcat Game,0.00E+00,2.00E+04,0,20.0K
Viking Brothers 3,2017-11-29,6.99,"0 .. 20,000",Alawar Stargaze,Alawar Entertainment,0.00E+00,2.00E+04,0,20.0K
Eleven Eleven,2019-05-23,19.99,"0 .. 20,000","NBCUniversal International Networks, Digital Domain, Iconic Engine",Universal Studios Interactive Entertainment LLC,0.00E+00,2.00E+04,0,20.0K
Faith of Fate,2019-06-19,2.99,"0 .. 20,000",Guillermo Flores Morales (Ris Δos),Guillermo Flores Morales (Ris Δos),0.00E+00,2.00E+04,0,20.0K
Nyanco Channel,2020-02-28,2.99,"0 .. 20,000",Nyanco Channel,Nyanco Channel,0.00E+00,2.00E+04,0,20.0K
NENA,2020-10-04,4.99,"0 .. 20,000",ThanaThan,Some Thing Games,0.00E+00,2.00E+04,0,20.0K
Inkslinger,2021-04-08,4.99,"0 .. 20,000",Gateway,Gateway,0.00E+00,2.00E+04,0,20.0K
Little Witch Academia: VR Broom Racing,2021-07-15,29.99,"0 .. 20,000","UNIVRS, Inc.","UNIVRS, Inc.",0.00E+00,2.00E+04,0,20.0K
Lost Kittens: Maze Garden,2021-09-02,1.99,"0 .. 20,000",Garibaldi Games,Garibaldi Games,0.00E+00,2.00E+04,0,20.0K
Save Iron Globe,2021-08-17,,"0 .. 20,000",Frameblade,Frameblade,0.00E+00,2.00E+04,0,20.0K
Trash is Fun,2022-07-05,4.99,"0 .. 20,000",Martian Teapots,Martian Teapots,0.00E+00,2.00E+04,0,20.0K
回溯勇者 Backdate Hero,2023-01-13,9.99,"0 .. 20,000",Flute Games,"Flute Games, HyperStar",0.00E+00,2.00E+04,0,20.0K
ecotone,2016-05-06,8.99,"0 .. 20,000",Sundae Factory,Sundae Factory,0.00E+00,2.00E+04,0,20.0K
Bird of Light,2016-07-15,4.99,"0 .. 20,000",Roach Interactive,Wilderness Journal Games,0.00E+00,2.00E+04,0,20.0K
The Superlatives: Aetherfall,2017-10-19,6.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Murder Diaries: Ankara,2019-03-26,14.99,"0 .. 20,000",CDIS Lab.,CDIS,0.00E+00,2.00E+04,0,20.0K
Attack of the Gigant Zombie vs Unity chan,2018-03-10,1.35,"0 .. 20,000",Rusimitu,Rusimitu,0.00E+00,2.00E+04,0,20.0K
Alpha & Beta,2018-11-15,0.99,"0 .. 20,000",Alper Tüccar,Alper Tüccar,0.00E+00,2.00E+04,0,20.0K
Ikao The Lost Souls,2019-02-06,1.99,"0 .. 20,000",YukiOstudio,YukiOstudio,0.00E+00,2.00E+04,0,20.0K
Detective Kobayashi - A Visual Novel,2019-10-24,9.09,"0 .. 20,000",Genuine,Giiku Games,0.00E+00,2.00E+04,0,20.0K
RUN OR FIGHT,2020-05-23,0.99,"0 .. 20,000",КиКо,КиКо,0.00E+00,2.00E+04,0,20.0K
Chaos Chain,2022-01-28,11.99,"0 .. 20,000",Corrosive Studios LLC,Corrosive Studios LLC,0.00E+00,2.00E+04,0,20.0K
Dungeon Alone,2022-03-04,2.99,"0 .. 20,000",HexGameStudio,HexGameStudio,0.00E+00,2.00E+04,0,20.0K
Sigil of the Magi,2022-10-20,14.99,"0 .. 20,000",Yongjustyong,The Iterative Collective,0.00E+00,2.00E+04,0,20.0K
Archery Simulator,2022-09-21,1.09,"0 .. 20,000",Beam Bong Games,"Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
Reclusive,2023-03-27,6.99,"0 .. 20,000",VD Games,VD Games,0.00E+00,2.00E+04,0,20.0K
Daemon Detective Gaiden,2015-08-14,,"0 .. 20,000",Yal,Degica,0.00E+00,2.00E+04,0,20.0K
A Midsummer Night's Choice,2016-08-25,5.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Going Nowhere: The Dream,2017-11-22,0.99,"0 .. 20,000",Nowhere Town,Nowhere Town,0.00E+00,2.00E+04,0,20.0K
Quest of Vidhuraa,2018-04-27,0.99,"0 .. 20,000",FirstSeed,FirstSeed,0.00E+00,2.00E+04,0,20.0K
A Rite from the Stars,2018-07-18,14.99,"0 .. 20,000","Risin' Goat, Flying Beast Labs",Phoenix Online Publishing,0.00E+00,2.00E+04,0,20.0K
Solar Purge,2020-07-29,24.99,"0 .. 20,000",Hitscan Games,Hitscan Games,0.00E+00,2.00E+04,0,20.0K
幸存者 / The Survivor,2019-09-30,3.99,"0 .. 20,000",橙光游戏,橙光游戏,0.00E+00,2.00E+04,0,20.0K
InfiniteCorp: Cyberpunk Cards,2021-02-22,3.99,"0 .. 20,000",T-Bull,T-Bull,0.00E+00,2.00E+04,0,20.0K
Harem Girl: Evie,2020-04-12,1.99,"0 .. 20,000",Dharker Studios,Dharker Studios,0.00E+00,2.00E+04,0,20.0K
Caapora Adventure - Ojibe's Revenge,2022-04-18,4.99,"0 .. 20,000",Overaction Game Studio,Overaction Game Studio,0.00E+00,2.00E+04,0,20.0K
Lord of the Click 2,2021-09-10,10.99,"0 .. 20,000",HugePixel,HugePixel,0.00E+00,2.00E+04,0,20.0K
The Redress of Mira,2022-07-07,9.99,"0 .. 20,000",Tonguç Bodur,Tonguç Bodur,0.00E+00,2.00E+04,0,20.0K
ALPHA-NIGHTHAWK,2022-10-27,19.99,"0 .. 20,000",Liar-soft,Shiravune,0.00E+00,2.00E+04,0,20.0K
Cendric,2018-03-02,9.99,"0 .. 20,000",Ironbell,Ironbell,0.00E+00,2.00E+04,0,20.0K
Pixel Girl 像素女孩,2018-09-21,4.99,"0 .. 20,000",hongjigame.com,hongjigame.com,0.00E+00,2.00E+04,0,20.0K
Thunderflash,2020-03-23,4.99,"0 .. 20,000",SEEP,SEEP,0.00E+00,2.00E+04,0,20.0K
Human Origin,2020-06-10,,"0 .. 20,000",AmyBeryl,AmyBeryl,0.00E+00,2.00E+04,0,20.0K
Residual,2021-09-09,7.99,"0 .. 20,000",Orangepixel,Orangepixel,0.00E+00,2.00E+04,0,20.0K
Alien Cat 3,2020-07-06,1.99,"0 .. 20,000","Repa Games, ImperiumGame",ImperiumGame,0.00E+00,2.00E+04,0,20.0K
Viking Story,2021-02-26,0.99,"0 .. 20,000",LTZinc,LTZinc,0.00E+00,2.00E+04,0,20.0K
TURK: The Demon Slayer,2021-05-15,0.99,"0 .. 20,000",LTZinc,LTZinc,0.00E+00,2.00E+04,0,20.0K
Animals Transport Simulator,2022-05-26,9.99,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
High Strangeness,2015-05-06,4.99,"0 .. 20,000","Barnyard Intelligence Games, Crystal Labs",Barnyard Intelligence Games,0.00E+00,2.00E+04,0,20.0K
Antiquia Lost,2017-07-06,9.99,"0 .. 20,000",Exe Create Inc.,KEMCO,0.00E+00,2.00E+04,0,20.0K
Luna and the Moonling,2018-09-21,14.99,"0 .. 20,000",Greyborn Studios,Greyborn Studios,0.00E+00,2.00E+04,0,20.0K
Charlie the Duck,2017-09-22,6.99,"0 .. 20,000",Mike Wiering,Wiering Software,0.00E+00,2.00E+04,0,20.0K
ALASKA,2018-02-22,3.99,"0 .. 20,000",Wreck Tangle Games,Wreck Tangle Games,0.00E+00,2.00E+04,0,20.0K
Cube Mission,2019-01-17,1.19,"0 .. 20,000",NanningsGames,NanningsGames,0.00E+00,2.00E+04,0,20.0K
Rune Lord,2018-05-30,6.99,"0 .. 20,000",Adept Studios GD,Alawar Entertainment,0.00E+00,2.00E+04,0,20.0K
萌萌２次大戰（略）３ Moe Moe World War II-3,2019-08-11,24.99,"0 .. 20,000",SystemSoft Alpha Corporation,"Interwise Multimedia Corporation , 英特衛多媒體股份有限公司",0.00E+00,2.00E+04,0,20.0K
ELYSION,2019-11-08,11.99,"0 .. 20,000",RONIN GAMES,RONIN GAMES,0.00E+00,2.00E+04,0,20.0K
The Tribe Game,2022-03-25,19.99,"0 .. 20,000",Cloud 9 Limited,Cloud 9 Limited,0.00E+00,2.00E+04,0,20.0K
The Grave Digger,2013-05-31,5.99,"0 .. 20,000",Home Groan Games,Home Groan Games,0.00E+00,2.00E+04,0,20.0K
Reignman（掌控者）,2018-05-10,3.99,"0 .. 20,000",Winturn Games,Winturn Games,0.00E+00,2.00E+04,0,20.0K
Illusion: A Tale of the Mind,2018-06-01,4.99,"0 .. 20,000","Frima Studio Inc., Groupe PVP Inc.",Groupe PVP Inc.,0.00E+00,2.00E+04,0,20.0K
Submerged: VR Escape the Room,2018-09-06,4.99,"0 .. 20,000",Blue Entropy Studios,Blue Entropy Studios,0.00E+00,2.00E+04,0,20.0K
接头 / Contact Point,2019-08-08,2.79,"0 .. 20,000",橙光游戏,橙光游戏,0.00E+00,2.00E+04,0,20.0K
"Damn, what was yesterday?",2020-07-04,1.99,"0 .. 20,000",SSP Games,SSP Games,0.00E+00,2.00E+04,0,20.0K
Shiny Summer,2020-09-15,0.99,"0 .. 20,000",玫瑰工作室,玫瑰工作室,0.00E+00,2.00E+04,0,20.0K
Vaccine War,2016-03-21,7.99,"0 .. 20,000",Games For Tutti,Games For Tutti,0.00E+00,2.00E+04,0,20.0K
Shark Week: Operation Apex,2017-12-11,,"0 .. 20,000",Curiscope,"Vive Studios, Discovery",0.00E+00,2.00E+04,0,20.0K
Squareboy vs Bullies: Arena Edition,2017-12-07,0.99,"0 .. 20,000","Rohan Narang, Ratalaika Games S.L.",Ratalaika Games S.L.,0.00E+00,2.00E+04,0,20.0K
Alter Army,2018-08-06,4.99,"0 .. 20,000",Vague Pixels,Vague Pixels,0.00E+00,2.00E+04,0,20.0K
Dwarf Defense,2018-05-28,1.99,"0 .. 20,000",Heavy Safe Studios,Heavy Safe Studios,0.00E+00,2.00E+04,0,20.0K
Nuumonsters,2021-02-18,14.99,"0 .. 20,000",Yanako RPGs,Yanako RPGs,0.00E+00,2.00E+04,0,20.0K
Big Larry,2021-12-02,0.99,"0 .. 20,000","Xce, LumiB",Kaida Studios,0.00E+00,2.00E+04,0,20.0K
Coding Learn,2022-07-13,1.99,"0 .. 20,000",twelveAddOne,Baker's dozen,0.00E+00,2.00E+04,0,20.0K
